"back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
20141110,"전북",1,2
20141110,"전북",2,2
20141110,"제주",1,0
20141110,"제주",2,0
20141110,"충남",1,0
20141110,"충남",2,2
20141110,"충북",1,1
20141110,"충북",2,2
20141111,"강원",1,0
20141111,"강원",2,2
20141111,"경기",1,7
20141111,"경기",2,8
20141111,"경남",1,1
20141111,"경남",2,2
20141111,"경북",1,0
20141111,"경북",2,3
20141111,"광주",1,1
20141111,"광주",2,0
20141111,"대구",1,1
20141111,"대구",2,0
20141111,"대전",1,1
20141111,"대전",2,1
20141111,"부산",1,1
20141111,"부산",2,1
20141111,"서울",1,7
20141111,"서울",2,3
20141111,"세종",1,0
20141111,"세종",2,0
20141111,"울산",1,0
20141111,"울산",2,0
20141111,"인천",1,2
20141111,"인천",2,2
20141111,"전남",1,1
20141111,"전남",2,1
20141111,"전북",1,1
20141111,"전북",2,2
20141111,"제주",1,1
20141111,"제주",2,0
20141111,"충남",1,3
20141111,"충남",2,1
20141111,"충북",1,1
20141111,"충북",2,1
20141112,"강원",1,2
20141112,"강원",2,1
20141112,"경기",1,3
20141112,"경기",2,3
20141112,"경남",1,1
20141112,"경남",2,3
20141112,"경북",1,0
20141112,"경북",2,0
20141112,"광주",1,0
20141112,"광주",2,1
20141112,"대구",1,0
20141112,"대구",2,2
20141112,"대전",1,0
20141112,"대전",2,2
20141112,"부산",1,3
20141112,"부산",2,1
20141112,"서울",1,1
20141112,"서울",2,4
20141112,"세종",1,0
20141112,"세종",2,0
20141112,"울산",1,0
20141112,"울산",2,0
20141112,"인천",1,2
20141112,"인천",2,4
20141112,"전남",1,0
20141112,"전남",2,2
20141112,"전북",1,2
20141112,"전북",2,0
20141112,"제주",1,0
20141112,"제주",2,1
20141112,"충남",1,1
20141112,"충남",2,2
20141112,"충북",1,0
20141112,"충북",2,0
20141113,"강원",1,3
20141113,"강원",2,2
20141113,"경기",1,3
20141113,"경기",2,1
20141113,"경남",1,3
20141113,"경남",2,1
20141113,"경북",1,2
20141113,"경북",2,5
20141113,"광주",1,0
20141113,"광주",2,0
20141113,"대구",1,1
20141113,"대구",2,0
20141113,"대전",1,0
20141113,"대전",2,0
20141113,"부산",1,1
20141113,"부산",2,1
20141113,"서울",1,4
20141113,"서울",2,3
20141113,"세종",1,0
20141113,"세종",2,0
20141113,"울산",1,0
20141113,"울산",2,0
20141113,"인천",1,4
20141113,"인천",2,0
20141113,"전남",1,4
20141113,"전남",2,2
20141113,"전북",1,1
20141113,"전북",2,2
20141113,"제주",1,0
20141113,"제주",2,0
20141113,"충남",1,1
20141113,"충남",2,0
20141113,"충북",1,1
20141113,"충북",2,0
20141114,"강원",1,2
20141114,"강원",2,0
20141114,"경기",1,1
20141114,"경기",2,5
20141114,"경남",1,4
20141114,"경남",2,5
20141114,"경북",1,0
20141114,"경북",2,0
20141114,"광주",1,0
20141114,"광주",2,1
20141114,"대구",1,2
20141114,"대구",2,1
20141114,"대전",1,1
20141114,"대전",2,1
20141114,"부산",1,0
20141114,"부산",2,0
20141114,"서울",1,1
20141114,"서울",2,6
20141114,"세종",1,0
20141114,"세종",2,0
20141114,"울산",1,0
20141114,"울산",2,0
20141114,"인천",1,1
20141114,"인천",2,0
20141114,"전남",1,4
20141114,"전남",2,4
20141114,"전북",1,1
20141114,"전북",2,1
20141114,"제주",1,0
20141114,"제주",2,0
20141114,"충남",1,2
20141114,"충남",2,0
20141114,"충북",1,0
20141114,"충북",2,2
20141115,"강원",1,0
20141115,"강원",2,0
20141115,"경기",1,2
20141115,"경기",2,3
20141115,"경남",1,5
20141115,"경남",2,0
20141115,"경북",1,0
20141115,"경북",2,1
20141115,"광주",1,0
20141115,"광주",2,0
20141115,"대구",1,0
20141115,"대구",2,0
20141115,"대전",1,1
20141115,"대전",2,0
20141115,"부산",1,2
20141115,"부산",2,1
20141115,"서울",1,5
20141115,"서울",2,3
20141115,"세종",1,0
20141115,"세종",2,0
20141115,"울산",1,1
20141115,"울산",2,0
20141115,"인천",1,2
20141115,"인천",2,0
20141115,"전남",1,2
20141115,"전남",2,0
20141115,"전북",1,1
20141115,"전북",2,2
20141115,"제주",1,1
20141115,"제주",2,1
20141115,"충남",1,1
20141115,"충남",2,0
20141115,"충북",1,0
20141115,"충북",2,1
20141116,"강원",1,0
20141116,"강원",2,0
20141116,"경기",1,4
20141116,"경기",2,2
20141116,"경남",1,3
20141116,"경남",2,3
20141116,"경북",1,0
20141116,"경북",2,0
20141116,"광주",1,0
20141116,"광주",2,0
20141116,"대구",1,0
20141116,"대구",2,0
20141116,"대전",1,1
20141116,"대전",2,0
20141116,"부산",1,0
20141116,"부산",2,0
20141116,"서울",1,3
20141116,"서울",2,2
20141116,"세종",1,0
20141116,"세종",2,0
20141116,"울산",1,0
20141116,"울산",2,0
20141116,"인천",1,0
20141116,"인천",2,0
20141116,"전남",1,1
20141116,"전남",2,2
20141116,"전북",1,1
20141116,"전북",2,1
20141116,"제주",1,1
20141116,"제주",2,0
20141116,"충남",1,0
20141116,"충남",2,0
20141116,"충북",1,2
20141116,"충북",2,3
20141117,"강원",1,6
20141117,"강원",2,0
20141117,"경기",1,2
20141117,"경기",2,1
20141117,"경남",1,3
20141117,"경남",2,0
20141117,"경북",1,2
20141117,"경북",2,5
20141117,"광주",1,0
20141117,"광주",2,0
20141117,"대구",1,2
20141117,"대구",2,0
20141117,"대전",1,2
20141117,"대전",2,1
20141117,"부산",1,4
20141117,"부산",2,2
20141117,"서울",1,7
20141117,"서울",2,2
20141117,"세종",1,0
20141117,"세종",2,0
20141117,"울산",1,1
20141117,"울산",2,0
20141117,"인천",1,0
20141117,"인천",2,1
20141117,"전남",1,2
20141117,"전남",2,0
20141117,"전북",1,0
20141117,"전북",2,1
20141117,"제주",1,0
20141117,"제주",2,1
20141117,"충남",1,2
20141117,"충남",2,2
20141117,"충북",1,1
20141117,"충북",2,2
20141118,"강원",1,0
20141118,"강원",2,2
20141118,"경기",1,5
20141118,"경기",2,3
20141118,"경남",1,1
20141118,"경남",2,1
20141118,"경북",1,5
20141118,"경북",2,3
20141118,"광주",1,0
20141118,"광주",2,3
20141118,"대구",1,1
20141118,"대구",2,2
20141118,"대전",1,0
20141118,"대전",2,2
20141118,"부산",1,4
20141118,"부산",2,0
20141118,"서울",1,8
20141118,"서울",2,10
20141118,"세종",1,0
20141118,"세종",2,0
20141118,"울산",1,1
20141118,"울산",2,0
20141118,"인천",1,1
20141118,"인천",2,1
20141118,"전남",1,0
20141118,"전남",2,0
20141118,"전북",1,1
20141118,"전북",2,3
20141118,"제주",1,0
20141118,"제주",2,0
20141118,"충남",1,3
20141118,"충남",2,0
20141118,"충북",1,0
20141118,"충북",2,1
20141119,"강원",1,3
20141119,"강원",2,1
20141119,"경기",1,5
20141119,"경기",2,1
20141119,"경남",1,1
20141119,"경남",2,1
20141119,"경북",1,2
20141119,"경북",2,1
20141119,"광주",1,1
20141119,"광주",2,1
20141119,"대구",1,1
20141119,"대구",2,1
20141119,"대전",1,1
20141119,"대전",2,3
20141119,"부산",1,3
20141119,"부산",2,0
20141119,"서울",1,3
20141119,"서울",2,4
20141119,"세종",1,0
20141119,"세종",2,0
20141119,"울산",1,2
20141119,"울산",2,0
20141119,"인천",1,0
20141119,"인천",2,1
20141119,"전남",1,4
20141119,"전남",2,1
20141119,"전북",1,0
20141119,"전북",2,4
20141119,"제주",1,1
20141119,"제주",2,2
20141119,"충남",1,1
20141119,"충남",2,2
20141119,"충북",1,1
20141119,"충북",2,0
20141120,"강원",1,3
20141120,"강원",2,4
20141120,"경기",1,5
20141120,"경기",2,3
20141120,"경남",1,1
20141120,"경남",2,3
20141120,"경북",1,3
20141120,"경북",2,2
20141120,"광주",1,0
20141120,"광주",2,2
20141120,"대구",1,1
20141120,"대구",2,0
20141120,"대전",1,1
20141120,"대전",2,0
20141120,"부산",1,3
20141120,"부산",2,1
20141120,"서울",1,2
20141120,"서울",2,3
20141120,"세종",1,0
20141120,"세종",2,0
20141120,"울산",1,1
20141120,"울산",2,0
20141120,"인천",1,0
20141120,"인천",2,0
20141120,"전남",1,1
20141120,"전남",2,1
20141120,"전북",1,1
20141120,"전북",2,0
20141120,"제주",1,0
20141120,"제주",2,0
20141120,"충남",1,1
20141120,"충남",2,3
20141120,"충북",1,1
20141120,"충북",2,0
20141121,"강원",1,1
20141121,"강원",2,1
20141121,"경기",1,5
20141121,"경기",2,3
20141121,"경남",1,1
20141121,"경남",2,3
20141121,"경북",1,3
20141121,"경북",2,3
20141121,"광주",1,1
20141121,"광주",2,0
20141121,"대구",1,0
20141121,"대구",2,0
20141121,"대전",1,0
20141121,"대전",2,0
20141121,"부산",1,0
20141121,"부산",2,0
20141121,"서울",1,5
20141121,"서울",2,2
20141121,"세종",1,0
20141121,"세종",2,0
20141121,"울산",1,0
20141121,"울산",2,0
20141121,"인천",1,1
20141121,"인천",2,1
20141121,"전남",1,1
20141121,"전남",2,0
20141121,"전북",1,0
20141121,"전북",2,0
20141121,"제주",1,0
20141121,"제주",2,1
20141121,"충남",1,1
20141121,"충남",2,1
20141121,"충북",1,1
20141121,"충북",2,0
20141122,"강원",1,0
20141122,"강원",2,2
20141122,"경기",1,7
20141122,"경기",2,3
20141122,"경남",1,3
20141122,"경남",2,0
20141122,"경북",1,1
20141122,"경북",2,4
20141122,"광주",1,3
20141122,"광주",2,3
20141122,"대구",1,0
20141122,"대구",2,0
20141122,"대전",1,3
20141122,"대전",2,0
20141122,"부산",1,1
20141122,"부산",2,5
20141122,"서울",1,1
20141122,"서울",2,4
20141122,"세종",1,0
20141122,"세종",2,0
20141122,"울산",1,1
20141122,"울산",2,0
20141122,"인천",1,0
20141122,"인천",2,3
20141122,"전남",1,1
20141122,"전남",2,0
20141122,"전북",1,2
20141122,"전북",2,0
20141122,"제주",1,0
20141122,"제주",2,0
20141122,"충남",1,1
20141122,"충남",2,0
20141122,"충북",1,1
20141122,"충북",2,0
20141123,"강원",1,0
20141123,"강원",2,1
20141123,"경기",1,3
20141123,"경기",2,3
20141123,"경남",1,3
20141123,"경남",2,1
20141123,"경북",1,1
20141123,"경북",2,0
20141123,"광주",1,0
20141123,"광주",2,1
20141123,"대구",1,2
20141123,"대구",2,1
20141123,"대전",1,0
20141123,"대전",2,1
20141123,"부산",1,3
20141123,"부산",2,1
20141123,"서울",1,4
20141123,"서울",2,2
20141123,"세종",1,0
20141123,"세종",2,0
20141123,"울산",1,1
20141123,"울산",2,0
20141123,"인천",1,2
20141123,"인천",2,1
20141123,"전남",1,0
20141123,"전남",2,1
20141123,"전북",1,0
20141123,"전북",2,0
20141123,"제주",1,0
20141123,"제주",2,0
20141123,"충남",1,1
20141123,"충남",2,1
20141123,"충북",1,0
20141123,"충북",2,1
20141124,"강원",1,2
20141124,"강원",2,1
20141124,"경기",1,5
20141124,"경기",2,3
20141124,"경남",1,6
20141124,"경남",2,3
20141124,"경북",1,1
20141124,"경북",2,1
20141124,"광주",1,0
20141124,"광주",2,0
20141124,"대구",1,1
20141124,"대구",2,0
20141124,"대전",1,0
20141124,"대전",2,1
20141124,"부산",1,3
20141124,"부산",2,4
20141124,"서울",1,4
20141124,"서울",2,12
20141124,"세종",1,0
20141124,"세종",2,0
20141124,"울산",1,1
20141124,"울산",2,1
20141124,"인천",1,0
20141124,"인천",2,2
20141124,"전남",1,1
20141124,"전남",2,2
20141124,"전북",1,0
20141124,"전북",2,3
20141124,"제주",1,0
20141124,"제주",2,1
20141124,"충남",1,0
20141124,"충남",2,2
20141124,"충북",1,2
20141124,"충북",2,4
20141125,"강원",1,0
20141125,"강원",2,3
20141125,"경기",1,5
20141125,"경기",2,2
20141125,"경남",1,2
20141125,"경남",2,2
20141125,"경북",1,0
20141125,"경북",2,0
20141125,"광주",1,1
20141125,"광주",2,0
20141125,"대구",1,0
20141125,"대구",2,0
20141125,"대전",1,2
20141125,"대전",2,1
20141125,"부산",1,0
20141125,"부산",2,1
20141125,"서울",1,8
20141125,"서울",2,4
20141125,"세종",1,0
20141125,"세종",2,0
20141125,"울산",1,0
20141125,"울산",2,0
20141125,"인천",1,0
20141125,"인천",2,0
20141125,"전남",1,5
20141125,"전남",2,4
20141125,"전북",1,1
20141125,"전북",2,0
20141125,"제주",1,0
20141125,"제주",2,1
20141125,"충남",1,2
20141125,"충남",2,3
20141125,"충북",1,1
20141125,"충북",2,1
20141126,"강원",1,1
20141126,"강원",2,1
20141126,"경기",1,5
20141126,"경기",2,7
20141126,"경남",1,2
20141126,"경남",2,2
20141126,"경북",1,1
20141126,"경북",2,2
20141126,"광주",1,1
20141126,"광주",2,1
20141126,"대구",1,2
20141126,"대구",2,0
20141126,"대전",1,0
20141126,"대전",2,0
20141126,"부산",1,2
20141126,"부산",2,2
20141126,"서울",1,3
20141126,"서울",2,2
20141126,"세종",1,0
20141126,"세종",2,0
20141126,"울산",1,0
20141126,"울산",2,1
20141126,"인천",1,0
20141126,"인천",2,2
20141126,"전남",1,3
20141126,"전남",2,1
20141126,"전북",1,2
20141126,"전북",2,0
20141126,"제주",1,1
20141126,"제주",2,0
20141126,"충남",1,0
20141126,"충남",2,0
20141126,"충북",1,0
20141126,"충북",2,1
20141127,"강원",1,1
20141127,"강원",2,0
20141127,"경기",1,6
20141127,"경기",2,2
20141127,"경남",1,2
20141127,"경남",2,5
20141127,"경북",1,2
20141127,"경북",2,0
20141127,"광주",1,0
20141127,"광주",2,1
20141127,"대구",1,0
20141127,"대구",2,2
20141127,"대전",1,1
20141127,"대전",2,2
20141127,"부산",1,1
20141127,"부산",2,2
20141127,"서울",1,2
20141127,"서울",2,4
20141127,"세종",1,0
20141127,"세종",2,0
20141127,"울산",1,0
20141127,"울산",2,0
20141127,"인천",1,2
20141127,"인천",2,0
20141127,"전남",1,3
20141127,"전남",2,2
20141127,"전북",1,0
20141127,"전북",2,3
20141127,"제주",1,0
20141127,"제주",2,0
20141127,"충남",1,1
20141127,"충남",2,1
20141127,"충북",1,1
20141127,"충북",2,2
20141128,"강원",1,0
20141128,"강원",2,1
20141128,"경기",1,6
20141128,"경기",2,2
20141128,"경남",1,4
20141128,"경남",2,2
20141128,"경북",1,2
20141128,"경북",2,0
20141128,"광주",1,0
20141128,"광주",2,0
20141128,"대구",1,1
20141128,"대구",2,1
20141128,"대전",1,0
20141128,"대전",2,0
20141128,"부산",1,2
20141128,"부산",2,1
20141128,"서울",1,4
20141128,"서울",2,2
20141128,"세종",1,0
20141128,"세종",2,0
20141128,"울산",1,0
20141128,"울산",2,1
20141128,"인천",1,1
20141128,"인천",2,0
20141128,"전남",1,4
20141128,"전남",2,1
20141128,"전북",1,3
20141128,"전북",2,3
20141128,"제주",1,0
20141128,"제주",2,1
20141128,"충남",1,2
20141128,"충남",2,1
20141128,"충북",1,1
20141128,"충북",2,1
20141129,"강원",1,1
20141129,"강원",2,1
20141129,"경기",1,5
20141129,"경기",2,1
20141129,"경남",1,0
20141129,"경남",2,2
20141129,"경북",1,1
20141129,"경북",2,3
20141129,"광주",1,1
20141129,"광주",2,1
20141129,"대구",1,1
20141129,"대구",2,1
20141129,"대전",1,0
20141129,"대전",2,0
20141129,"부산",1,3
20141129,"부산",2,0
20141129,"서울",1,3
20141129,"서울",2,2
20141129,"세종",1,0
20141129,"세종",2,0
20141129,"울산",1,1
20141129,"울산",2,0
20141129,"인천",1,1
20141129,"인천",2,1
20141129,"전남",1,0
20141129,"전남",2,0
20141129,"전북",1,0
20141129,"전북",2,1
20141129,"제주",1,1
20141129,"제주",2,0
20141129,"충남",1,1
20141129,"충남",2,2
20141129,"충북",1,0
20141129,"충북",2,1
20141130,"강원",1,1
20141130,"강원",2,0
20141130,"경기",1,3
20141130,"경기",2,2
20141130,"경남",1,0
20141130,"경남",2,2
20141130,"경북",1,3
20141130,"경북",2,2
20141130,"광주",1,0
20141130,"광주",2,0
20141130,"대구",1,1
20141130,"대구",2,1
20141130,"대전",1,0
20141130,"대전",2,0
20141130,"부산",1,1
20141130,"부산",2,0
20141130,"서울",1,2
20141130,"서울",2,3
20141130,"세종",1,0
20141130,"세종",2,0
20141130,"울산",1,2
20141130,"울산",2,0
20141130,"인천",1,1
20141130,"인천",2,1
20141130,"전남",1,3
20141130,"전남",2,0
20141130,"전북",1,0
20141130,"전북",2,5
20141130,"제주",1,0
20141130,"제주",2,0
20141130,"충남",1,0
20141130,"충남",2,0
20141130,"충북",1,0
20141130,"충북",2,1
20141201,"강원",1,4
20141201,"강원",2,4
20141201,"경기",1,7
20141201,"경기",2,13
20141201,"경남",1,5
20141201,"경남",2,8
20141201,"경북",1,3
20141201,"경북",2,4
20141201,"광주",1,3
20141201,"광주",2,4
20141201,"대구",1,2
20141201,"대구",2,2
20141201,"대전",1,2
20141201,"대전",2,0
20141201,"부산",1,3
20141201,"부산",2,5
20141201,"서울",1,10
20141201,"서울",2,4
20141201,"세종",1,0
20141201,"세종",2,0
20141201,"울산",1,1
20141201,"울산",2,0
20141201,"인천",1,2
20141201,"인천",2,2
20141201,"전남",1,7
20141201,"전남",2,3
20141201,"전북",1,4
20141201,"전북",2,2
20141201,"제주",1,1
20141201,"제주",2,0
20141201,"충남",1,1
20141201,"충남",2,2
20141201,"충북",1,2
20141201,"충북",2,1
20141202,"강원",1,1
20141202,"강원",2,2
20141202,"경기",1,4
20141202,"경기",2,3
20141202,"경남",1,0
20141202,"경남",2,0
20141202,"경북",1,3
20141202,"경북",2,4
20141202,"광주",1,1
20141202,"광주",2,2
20141202,"대구",1,1
20141202,"대구",2,0
20141202,"대전",1,1
20141202,"대전",2,1
20141202,"부산",1,2
20141202,"부산",2,0
20141202,"서울",1,5
20141202,"서울",2,4
20141202,"세종",1,0
20141202,"세종",2,1
20141202,"울산",1,0
20141202,"울산",2,0
20141202,"인천",1,2
20141202,"인천",2,3
20141202,"전남",1,3
20141202,"전남",2,2
20141202,"전북",1,1
20141202,"전북",2,0
20141202,"제주",1,0
20141202,"제주",2,0
20141202,"충남",1,1
20141202,"충남",2,2
20141202,"충북",1,1
20141202,"충북",2,1
20141203,"강원",1,0
20141203,"강원",2,0
20141203,"경기",1,4
20141203,"경기",2,5
20141203,"경남",1,1
20141203,"경남",2,2
20141203,"경북",1,3
20141203,"경북",2,2
20141203,"광주",1,0
20141203,"광주",2,1
20141203,"대구",1,1
20141203,"대구",2,2
20141203,"대전",1,1
20141203,"대전",2,0
20141203,"부산",1,2
20141203,"부산",2,0
20141203,"서울",1,4
20141203,"서울",2,7
20141203,"세종",1,0
20141203,"세종",2,0
20141203,"울산",1,0
20141203,"울산",2,2
20141203,"인천",1,0
20141203,"인천",2,1
20141203,"전남",1,0
20141203,"전남",2,2
20141203,"전북",1,2
20141203,"전북",2,5
20141203,"제주",1,0
20141203,"제주",2,0
20141203,"충남",1,2
20141203,"충남",2,1
20141203,"충북",1,1
20141203,"충북",2,0
20141204,"강원",1,0
20141204,"강원",2,2
20141204,"경기",1,6
20141204,"경기",2,4
20141204,"경남",1,3
20141204,"경남",2,1
20141204,"경북",1,1
20141204,"경북",2,0
20141204,"광주",1,1
20141204,"광주",2,5
20141204,"대구",1,0
20141204,"대구",2,2
20141204,"대전",1,1
20141204,"대전",2,1
20141204,"부산",1,0
20141204,"부산",2,0
20141204,"서울",1,4
20141204,"서울",2,8
20141204,"세종",1,0
20141204,"세종",2,0
20141204,"울산",1,0
20141204,"울산",2,0
20141204,"인천",1,1
20141204,"인천",2,2
20141204,"전남",1,1
20141204,"전남",2,3
20141204,"전북",1,0
20141204,"전북",2,0
20141204,"제주",1,0
20141204,"제주",2,0
20141204,"충남",1,1
20141204,"충남",2,0
20141204,"충북",1,2
20141204,"충북",2,2
20141205,"강원",1,2
20141205,"강원",2,1
20141205,"경기",1,7
20141205,"경기",2,8
20141205,"경남",1,3
20141205,"경남",2,3
20141205,"경북",1,2
20141205,"경북",2,2
20141205,"광주",1,0
20141205,"광주",2,1
20141205,"대구",1,1
20141205,"대구",2,1
20141205,"대전",1,0
20141205,"대전",2,0
20141205,"부산",1,5
20141205,"부산",2,1
20141205,"서울",1,2
20141205,"서울",2,0
20141205,"세종",1,0
20141205,"세종",2,0
20141205,"울산",1,0
20141205,"울산",2,0
20141205,"인천",1,0
20141205,"인천",2,1
20141205,"전남",1,1
20141205,"전남",2,1
20141205,"전북",1,1
20141205,"전북",2,4
20141205,"제주",1,1
20141205,"제주",2,0
20141205,"충남",1,2
20141205,"충남",2,2
20141205,"충북",1,1
20141205,"충북",2,0
20141206,"강원",1,0
20141206,"강원",2,1
20141206,"경기",1,8
20141206,"경기",2,3
20141206,"경남",1,2
20141206,"경남",2,3
20141206,"경북",1,2
20141206,"경북",2,2
20141206,"광주",1,0
20141206,"광주",2,0
20141206,"대구",1,0
20141206,"대구",2,1
20141206,"대전",1,2
20141206,"대전",2,3
20141206,"부산",1,3
20141206,"부산",2,3
20141206,"서울",1,3
20141206,"서울",2,2
20141206,"세종",1,0
20141206,"세종",2,0
20141206,"울산",1,0
20141206,"울산",2,2
20141206,"인천",1,0
20141206,"인천",2,2
20141206,"전남",1,2
